PPvec,blockVec,stimLevelVec,sidVec,chanVec,PPfromAvgVec,rmsVec
NaN,1,1000,"2e114",1,0,1.08145274072179e-05
NaN,1,1000,"2e114",2,0,2.63900404045916e-05
0.000116640057651301,1,1000,"2e114",3,0,3.4552356517535e-05
0.000131631010591779,1,1000,"2e114",4,0,4.24873294912893e-05
NaN,1,1000,"2e114",5,NaN,NaN
NaN,1,1000,"2e114",6,NaN,NaN
NaN,1,1000,"2e114",7,0,1.22895824019656e-05
NaN,1,1000,"2e114",8,0,4.86170584295759e-05
NaN,1,1000,"2e114",1,0,7.62647999026037e-06
NaN,1,1000,"2e114",2,0,1.45777090118066e-05
NaN,1,1000,"2e114",3,0,4.99173597973141e-06
2.43768696200923e-05,1,1000,"2e114",4,0,8.20378322475039e-06
NaN,1,1000,"2e114",5,NaN,0
NaN,1,1000,"2e114",6,NaN,0
NaN,1,1000,"2e114",7,0,3.32584387439151e-05
NaN,1,1000,"2e114",8,0,1.53905881899297e-05
NaN,1,1000,"2e114",1,0,5.53181369701633e-06
NaN,1,1000,"2e114",2,0,6.57321780401662e-06
NaN,1,1000,"2e114",3,0,2.93655437093499e-05
NaN,1,1000,"2e114",4,0,4.51273286353423e-05
NaN,1,1000,"2e114",5,NaN,0
NaN,1,1000,"2e114",6,NaN,0
NaN,1,1000,"2e114",7,0,5.07774329783425e-05
NaN,1,1000,"2e114",8,0,5.17101486436869e-05
NaN,1,1000,"2e114",1,0,1.01534774956191e-05
NaN,1,1000,"2e114",2,0,9.34392646923375e-06
NaN,1,1000,"2e114",3,0,1.4546632368809e-05
NaN,1,1000,"2e114",4,0,1.60422021384856e-05
NaN,1,1000,"2e114",5,NaN,0
NaN,1,1000,"2e114",6,NaN,0
NaN,1,1000,"2e114",7,0,9.57121000055669e-06
0.000145282037327091,1,1000,"2e114",8,0,4.73534324433829e-05
NaN,1,1000,"2e114",1,0,6.99871393211327e-05
NaN,1,1000,"2e114",2,0,2.28995011217447e-05
NaN,1,1000,"2e114",3,0,1.0445439163234e-05
NaN,1,1000,"2e114",4,0,2.10864389679957e-05
NaN,1,1000,"2e114",5,NaN,0
NaN,1,1000,"2e114",6,NaN,0
NaN,1,1000,"2e114",7,0,1.54153782688215e-05
NaN,1,1000,"2e114",8,0,7.80696712105722e-06
8.15486982328272e-05,1,1000,"2e114",1,0,5.33205500665121e-05
NaN,1,1000,"2e114",2,0,1.59603687605226e-05
NaN,1,1000,"2e114",3,0,6.94254425679956e-06
NaN,1,1000,"2e114",4,0,1.42000477181681e-05
NaN,1,1000,"2e114",5,NaN,0
NaN,1,1000,"2e114",6,NaN,0
NaN,1,1000,"2e114",7,0,6.44453066641262e-06
3.80064428868307e-05,1,1000,"2e114",8,0,1.37823602418751e-05
NaN,1,1000,"2e114",1,0,5.69320738742145e-06
NaN,1,1000,"2e114",2,0,7.51066247530234e-06
NaN,1,1000,"2e114",3,0,6.62844807993327e-06
NaN,1,1000,"2e114",4,0,1.00325962994094e-05
NaN,1,1000,"2e114",5,NaN,0
NaN,1,1000,"2e114",6,NaN,0
NaN,1,1000,"2e114",7,0,1.80368314838467e-05
NaN,1,1000,"2e114",8,0,9.07527342534464e-06
2.64005167419947e-05,1,1000,"2e114",1,0,8.78725976532496e-06
NaN,1,1000,"2e114",2,0,1.06711306747815e-05
NaN,1,1000,"2e114",3,0,1.6956310765837e-05
5.92279113026516e-05,1,1000,"2e114",4,0,2.88316088090545e-05
NaN,1,1000,"2e114",5,NaN,0
NaN,1,1000,"2e114",6,NaN,0
NaN,1,1000,"2e114",7,0,5.29906897937769e-05
